date_time,demand,scaled_temp,forecast
2021-08-08 02:00:00,15664.77,1.0329853869750785,15989.176145350051
2021-08-08 03:00:00,15356.51,0.9665423400543759,15330.55265482973
2021-08-08 04:00:00,15256.4,0.9582369591892882,15167.028623663937
2021-08-08 05:00:00,15182.56,0.9333208165940248,14884.945180225894
2021-08-08 06:00:00,15170.78,0.9582369591892882,15120.911681472604
2021-08-08 07:00:00,15394.33,1.0163746252449029,15421.063007309325
2021-08-08 08:00:00,16094.66,1.0662069104354295,16354.080166116604
2021-08-08 09:00:00,17024.28,1.1907876234117467,17336.48146724389
2021-08-08 10:00:00,17817.72,1.298757574657888,18548.821651750062
2021-08-08 11:00:00,18357.34,1.4233382876342051,18876.902558979495
2021-08-08 12:00:00,18694.8,1.4482544302294689,18978.885793851165
2021-08-08 13:00:00,18762.61,1.5977512858010492,18855.247816443472
2021-08-08 14:00:00,18759.64,1.6226674283963132,18852.036493744927
2021-08-08 15:00:00,18681.19,1.6724997135868394,18881.67802901603
2021-08-08 16:00:00,18671.98,1.5977512858010492,18840.053747348204
2021-08-08 17:00:00,19020.54,1.581140524070874,18911.463659646455
2021-08-08 18:00:00,19357.32,1.5396136197454349,19039.92424738811
2021-08-08 19:00:00,19354.23,1.431643668499293,18844.82873357842
2021-08-08 20:00:00,19035.15,1.2821468129277127,18257.155091034
2021-08-08 21:00:00,19008.38,1.2821468129277127,18244.883750217356
2021-08-08 22:00:00,18529.02,1.2821468129277127,18245.805361304887
2021-08-08 23:00:00,17572.71,1.224009146872098,17475.282181678085
2021-08-09 00:00:00,16581.55,1.1492607190863076,16919.649051057055
2021-08-09 01:00:00,15896.16,1.1243445764910445,16287.632728766997
2021-08-09 02:00:00,15554.66,1.0662069104354295,15749.4539517953
2021-08-09 03:00:00,15346.73,1.0745122913005174,15440.304801870167
2021-08-09 04:00:00,15173.78,1.099428433895781,15204.57373011946
2021-08-09 05:00:00,15240.27,1.0495961487052539,15187.985151311883
2021-08-09 06:00:00,15702.24,1.0412907678401664,15484.786412349582
2021-08-09 07:00:00,16814.73,1.132649957356132,16417.44804794262
2021-08-09 08:00:00,18132.61,1.1907876234117467,17371.835839194406
2021-08-09 09:00:00,18942.12,1.2572306703324492,18147.8399688648
